"location","name","peopleName","gentile","inseeCode"
"http://fr.dbpedia.org/resource/Avoine_(Orne)","Avoine (Orne)","Avoinais","Avoinais","61020"
"http://fr.dbpedia.org/resource/Bacouël","Bacouël","Bacouëlois","Bacouëlois","60039"
"http://fr.dbpedia.org/resource/Bagneaux","Bagneaux","Balnéotiens","Balnéotiens","89027"
"http://fr.dbpedia.org/resource/Bagneux_(Hauts-de-Seine)","Bagneux (Hauts-de-Seine)","Balnéolais","Balnéolais","92007"
"http://fr.dbpedia.org/resource/Bagnolet","Bagnolet","Bagnoletais","Bagnoletais","93006"
"http://fr.dbpedia.org/resource/Bagnols-les-Bains","Bagnols-les-Bains","Bagnolais","Bagnolais","48014"
"http://fr.dbpedia.org/resource/Bagnères-de-Bigorre","Bagnères-de-Bigorre","Bagnérais, Bagnéraise","Bagnérais, Bagnéraise","65059"
"http://fr.dbpedia.org/resource/Bailleval","Bailleval","Baillevalois","Baillevalois","60042"
"http://fr.dbpedia.org/resource/Balma","Balma","Balmanais, Balmanaises","Balmanais, Balmanaises","31044"
"http://fr.dbpedia.org/resource/Banvillars","Banvillars","Banvillardais","Banvillardais","90007"
"http://fr.dbpedia.org/resource/Bar-sur-Aube","Bar-sur-Aube","Baralbins","Baralbins","10033"
"http://fr.dbpedia.org/resource/Barjac_(Lozère)","Barjac (Lozère)","Barjacois","Barjacois","48018"
"http://fr.dbpedia.org/resource/Basse-Goulaine","Basse-Goulaine","Goulainais","Goulainais","44009"
"http://fr.dbpedia.org/resource/Bassurels","Bassurels","Bassurelois","Bassurelois","48020"
"http://fr.dbpedia.org/resource/Bavilliers","Bavilliers","Bavillierois","Bavillierois","90008"
"http://fr.dbpedia.org/resource/Beauchastel","Beauchastel","Beauchastellois, Beauchastelloises","Beauchastellois, Beauchastelloises","07027"
"http://fr.dbpedia.org/resource/Beaucourt","Beaucourt","Beaucourtois","Beaucourtois","90009"
"http://fr.dbpedia.org/resource/Beaulieu_(Puy-de-Dôme)","Beaulieu (Puy-de-Dôme)","Béliquières","Béliquières","63031"
"http://fr.dbpedia.org/resource/Beauvoir_(Oise)","Beauvoir (Oise)","Beauvairois","Beauvairois","60058"
"http://fr.dbpedia.org/resource/Beauzelle","Beauzelle","Beauzellois, Beauzelloises","Beauzellois, Beauzelloises","31056"
"http://fr.dbpedia.org/resource/Beignon","Beignon","Beignonnais, Beignonnaise","Beignonnais, Beignonnaise","56012"
"http://fr.dbpedia.org/resource/Benfeld","Benfeld","Benfeldois, Benfeldoises","Benfeldois, Benfeldoises","67028"
"http://fr.dbpedia.org/resource/Berhet","Berhet","Berhétois","Berhétois","22006"
"http://fr.dbpedia.org/resource/Bermont_(Territoire_de_Belfort)","Bermont (Territoire de Belfort)","Bermontois","Bermontois","90011"
"http://fr.dbpedia.org/resource/Berthen","Berthen","Berthenois","Berthenois","59073"
"http://fr.dbpedia.org/resource/Beynat","Beynat","Beynatois","Beynatois","19023"
"http://fr.dbpedia.org/resource/Beynes_(Yvelines)","Beynes (Yvelines)","Beynois","Beynois","78062"
"http://fr.dbpedia.org/resource/Bezins-Garraux","Bezins-Garraux","Bézinois/Garraussois","Bézinois/Garraussois","31067"
"http://fr.dbpedia.org/resource/Binic","Binic","Binicais","Binicais","22007"
"http://fr.dbpedia.org/resource/Bischoffsheim","Bischoffsheim","Bischoffsheimois, Bischoffsheimoises","Bischoffsheimois, Bischoffsheimoises","67045"
"http://fr.dbpedia.org/resource/Bièvres_(Essonne)","Bièvres (Essonne)","Biévrois","Biévrois","91064"
"http://fr.dbpedia.org/resource/Blagnac","Blagnac","Blagnacais ou Caouec","Blagnacais ou Caouec","31069"
"http://fr.dbpedia.org/resource/Blond_(Haute-Vienne)","Blond (Haute-Vienne)","Blonneaux","Blonneaux","87018"
"http://fr.dbpedia.org/resource/Bobital","Bobital","Bobitalais","Bobitalais","22008"
"http://fr.dbpedia.org/resource/Boffres","Boffres","Boffrais, Boffraises","Boffrais, Boffraises","07035"
"http://fr.dbpedia.org/resource/Bois-Colombes","Bois-Colombes","Bois-Colombiens","Bois-Colombiens","92009"
"http://fr.dbpedia.org/resource/Bois-d'Amont","Bois-d'Amont","Bois-d'Amoniers","Bois-d'Amoniers","39059"
"http://fr.dbpedia.org/resource/Boissettes","Boissettes","Boissettais","Boissettais","77038"
"http://fr.dbpedia.org/resource/Boissy-sous-Saint-Yon","Boissy-sous-Saint-Yon","Buxéens","Buxéens","91085"
"http://fr.dbpedia.org/resource/Bonne","Bonne","Bonnois/ Bonnoise","Bonnois/ Bonnoise","74040"
"http://fr.dbpedia.org/resource/Bonneval_(Eure-et-Loir)","Bonneval (Eure-et-Loir)","Bonnevalais, Bonnevallais","Bonnevalais, Bonnevallais","28051"
"http://fr.dbpedia.org/resource/Boron_(Territoire_de_Belfort)","Boron (Territoire de Belfort)","Boronais","Boronais","90014"
"http://fr.dbpedia.org/resource/Botans","Botans","Botanais","Botanais","90015"
"http://fr.dbpedia.org/resource/Bouchemaine","Bouchemaine","Bouchemainois","Bouchemainois","49035"
"http://fr.dbpedia.org/resource/Bouilly-en-Gâtinais","Bouilly-en-Gâtinais","Bouillerins","Bouillerins","45045"
"http://fr.dbpedia.org/resource/Bourbriac","Bourbriac","Briacin, Briacine","Briacin, Briacine","22013"
"http://fr.dbpedia.org/resource/Bourcefranc-le-Chapus","Bourcefranc-le-Chapus","Bourcefrançais, Chapusais","Bourcefrançais, Chapusais","17058"
"http://fr.dbpedia.org/resource/Bourg-Achard","Bourg-Achard","Achard-Bourgeois, Achard-Bourgeoises","Achard-Bourgeois, Achard-Bourgeoises","27103"
"http://fr.dbpedia.org/resource/Bourg-la-Reine","Bourg-la-Reine","Réginaburgiens","Réginaburgiens","92014"
"http://fr.dbpedia.org/resource/Bourgoin-Jallieu","Bourgoin-Jallieu","Berjalliennes, Berjalliens","Berjalliennes, Berjalliens","38053"
"http://fr.dbpedia.org/resource/Bourgueil","Bourgueil","Bourgueillois","Bourgueillois","37031"
"http://fr.dbpedia.org/resource/Bourogne","Bourogne","Bourignais","Bourignais","90017"
"http://fr.dbpedia.org/resource/Bourseul","Bourseul","Bourseulais, Bourseulaise","Bourseulais, Bourseulaise","22014"
"http://fr.dbpedia.org/resource/Bozouls","Bozouls","Bozoulais, Bozoulaises","Bozoulais, Bozoulaises","12033"
"http://fr.dbpedia.org/resource/Brassac-les-Mines","Brassac-les-Mines","Brassacois - Brassacoises","Brassacois - Brassacoises","63050"
"http://fr.dbpedia.org/resource/Brax_(Haute-Garonne)","Brax (Haute-Garonne)","Braxéens","Braxéens","31088"
"http://fr.dbpedia.org/resource/Bray-Dunes","Bray-Dunes","Bray-Dunois","Bray-Dunois","59107"
"http://fr.dbpedia.org/resource/Brebotte","Brebotte","Brebottais","Brebottais","90018"
"http://fr.dbpedia.org/resource/Bretagne_(Territoire_de_Belfort)","Bretagne (Territoire de Belfort)","Brettains","Brettains","90019"
"http://fr.dbpedia.org/resource/Breteuil_(Oise)","Breteuil (Oise)","Brituliens ou Breteuillois","Brituliens ou Breteuillois","60104"
"http://fr.dbpedia.org/resource/Bretteville_(Manche)","Bretteville (Manche)","Brettevillais","Brettevillais","50077"
"http://fr.dbpedia.org/resource/Bringolo","Bringolo","Bringolois","Bringolois","22019"
"http://fr.dbpedia.org/resource/Brion_(Lozère)","Brion (Lozère)","Brionais","Brionais","48031"
"http://fr.dbpedia.org/resource/Brion_(Saône-et-Loire)","Brion (Saône-et-Loire)","Brionnais","Brionnais","71062"
"http://fr.dbpedia.org/resource/Brié-et-Angonnes","Brié-et-Angonnes","Briataux","Briataux","38059"
"http://fr.dbpedia.org/resource/Broons","Broons","Broonais","Broonais","22020"
"http://fr.dbpedia.org/resource/Brouvelieures","Brouvelieures","Brouvillois(es)","Brouvillois","88076"
"http://fr.dbpedia.org/resource/Brusvily","Brusvily","Brusviliens","Brusviliens","22021"
"http://fr.dbpedia.org/resource/Bruyères","Bruyères","Bruyérois","Bruyérois","88078"
"http://fr.dbpedia.org/resource/Bréhand","Bréhand","Bréhandais, Bréhandaise","Bréhandais, Bréhandaise","22015"
"http://fr.dbpedia.org/resource/Brélidy","Brélidy","Brélidien","Brélidien","22018"
"http://fr.dbpedia.org/resource/Bréville_(Charente)","Bréville (Charente)","Brévillois","Brévillois","16060"
"http://fr.dbpedia.org/resource/Buc_(Territoire_de_Belfort)","Buc (Territoire de Belfort)","Bucains","Bucains","90020"
"http://fr.dbpedia.org/resource/Buc_(Yvelines)","Buc (Yvelines)","Bucois","Bucois","78117"
"http://fr.dbpedia.org/resource/Buchelay","Buchelay","Buchelois","Buchelois","78118"
"http://fr.dbpedia.org/resource/Bulat-Pestivien","Bulat-Pestivien","Bulatois, Bulatoise","Bulatois, Bulatoise","22023"
"http://fr.dbpedia.org/resource/Burzet","Burzet","Burzetins","Burzetins","07045"
"http://fr.dbpedia.org/resource/Bussy-Saint-Martin","Bussy-Saint-Martin","Bucéens","Bucéens","77059"
"http://fr.dbpedia.org/resource/Bègles","Bègles","Béglais, Béglaises","Béglais, Béglaises","33039"
"http://fr.dbpedia.org/resource/Bécherel","Bécherel","Bécherellais","Bécherellais","35022"
"http://fr.dbpedia.org/resource/Bédouès","Bédouès","Bédouesquins","Bédouesquins","48022"
"http://fr.dbpedia.org/resource/Bœrsch","Bœrsch","Boerschois, Boerschoises","Boerschois, Boerschoises","67052"
"http://fr.dbpedia.org/resource/Cadenet","Cadenet","Cadenétiens, Cadenétiennes","Cadenétiens, Cadenétiennes","84026"
"http://fr.dbpedia.org/resource/Calanhel","Calanhel","Calanhelois, Calanheloise","Calanhelois, Calanheloise","22024"
"http://fr.dbpedia.org/resource/Callac","Callac","Callacois, Callacoise","Callacois, Callacoise","22025"
"http://fr.dbpedia.org/resource/Callian_(Var)","Callian (Var)","Calliannais, Calliannaises","Calliannais, Calliannaises","83029"
"http://fr.dbpedia.org/resource/Calorguen","Calorguen","Calorguennais","Calorguennais","22026"
"http://fr.dbpedia.org/resource/Calvi","Calvi","Calvais","Calvais","2B050"
"http://fr.dbpedia.org/resource/Calvi","Calvi","Calvais","Calvesi","2B050"
"http://fr.dbpedia.org/resource/Calvi","Calvi","Calvesi","Calvais","2B050"
"http://fr.dbpedia.org/resource/Calvi","Calvi","Calvesi","Calvesi","2B050"
"http://fr.dbpedia.org/resource/Cambieure","Cambieure","Cambieurois","Cambieurois","11061"
"http://fr.dbpedia.org/resource/Camlez","Camlez","Camlézien, Camlézienne","Camlézien, Camlézienne","22028"
"http://fr.dbpedia.org/resource/Cassagnas","Cassagnas","Cassagnais, Cassagnaises","Cassagnais, Cassagnaises","48036"
"http://fr.dbpedia.org/resource/Castelsarrasin","Castelsarrasin","Castelsarrasinois","Castelsarrasinois","82033"
"http://fr.dbpedia.org/resource/Castillon-la-Bataille","Castillon-la-Bataille","Castillonnais","Castillonnais","33108"
"http://fr.dbpedia.org/resource/Caulnes","Caulnes","Caulnais","Caulnais","22032"
"http://fr.dbpedia.org/resource/Caurel_(Côtes-d'Armor)","Caurel (Côtes-d'Armor)","Caurellois","Caurellois","22033"
"http://fr.dbpedia.org/resource/Cavan_(Côtes-d'Armor)","Cavan (Côtes-d'Armor)","Cavannais, Cavannaise","Cavannais, Cavannaise","22034"
"http://fr.dbpedia.org/resource/Cayriech","Cayriech","Cayriechois","Cayriechois","82040"
"http://fr.dbpedia.org/resource/Cernay_(Haut-Rhin)","Cernay (Haut-Rhin)","Cernéens","Cernéens","68063"
"http://fr.dbpedia.org/resource/Chadenet","Chadenet","Chadenetiens","Chadenetiens","48037"
"http://fr.dbpedia.org/resource/Chalindrey","Chalindrey","Calindriens, Calindriennes","Calindriens, Calindriennes","52093"
"http://fr.dbpedia.org/resource/Chambon-le-Château","Chambon-le-Château","Chambonnais","Chambonnais","48038"
"http://fr.dbpedia.org/resource/Chambord_(Loir-et-Cher)","Chambord (Loir-et-Cher)","Chambourdins","Chambourdins","41034"
"http://fr.dbpedia.org/resource/Chamonix-Mont-Blanc","Chamonix-Mont-Blanc","Chamoniards, Chamoniardes","Chamoniards, Chamoniardes","74056"
"http://fr.dbpedia.org/resource/Champigny_(Yonne)","Champigny (Yonne)","Campestriens","Campestriens","89074"
"http://fr.dbpedia.org/resource/Champlay","Champlay","Campolaïciens/Champlaisiens","Campolaïciens/Champlaisiens","89075"
"http://fr.dbpedia.org/resource/Champlost","Champlost","Champlostiens","Champlostiens","89076"
"http://fr.dbpedia.org/resource/Champs-sur-Yonne","Champs-sur-Yonne","Champicaunais","Champicaunais","89077"
"http://fr.dbpedia.org/resource/Chamvres","Chamvres","Chambériots","Chambériots","89079"
"http://fr.dbpedia.org/resource/Chanac","Chanac","Chanacois","Chanacois","48039"
"http://fr.dbpedia.org/resource/Chaniers","Chaniers","Chagnolais","Chagnolais","17086"
"http://fr.dbpedia.org/resource/Chantilly","Chantilly","Cantiliens","Cantiliens","60141"
"http://fr.dbpedia.org/resource/Chappes_(Puy-de-Dôme)","Chappes (Puy-de-Dôme)","Chappadaires","Chappadaires","63089"
"http://fr.dbpedia.org/resource/Charbuy","Charbuy","Charbuysiens","Charbuysiens","89083"
"http://fr.dbpedia.org/resource/Charentay","Charentay","Charentois","Charentois","69045"
"http://fr.dbpedia.org/resource/Charmois_(Territoire_de_Belfort)","Charmois (Territoire de Belfort)","Charmoyens","Charmoyens","90021"
"http://fr.dbpedia.org/resource/Charmoy_(Yonne)","Charmoy (Yonne)","Charmoisiens","Charmoisiens","89085"
"http://fr.dbpedia.org/resource/Charrais","Charrais","Charraisiens","Charraisiens","86060"
"http://fr.dbpedia.org/resource/Chaudeyrac","Chaudeyrac","Chaudeyraciens","Chaudeyraciens","48045"
"http://fr.dbpedia.org/resource/Chaumont-en-Vexin","Chaumont-en-Vexin","Chaumontois","Chaumontois","60143"
"http://fr.dbpedia.org/resource/Chaumont_(Haute-Marne)","Chaumont (Haute-Marne)","Chaumontais","Chaumontais","52121"
"http://fr.dbpedia.org/resource/Chavanatte","Chavanatte","Chavanattais","Chavanattais","90024"
"http://fr.dbpedia.org/resource/Chazelles-sur-Lyon","Chazelles-sur-Lyon","Chazellois(es)","Chazellois","42059"
"http://fr.dbpedia.org/resource/Cheny","Cheny","Chinacusiens","Chinacusiens","89099"
"http://fr.dbpedia.org/resource/Chenôve","Chenôve","Cheneveliers, Chenevelières","Cheneveliers, Chenevelières","21166"
"http://fr.dbpedia.org/resource/Chevannes_(Yonne)","Chevannes (Yonne)","Chevannais","Chevannais","89102"
"http://fr.dbpedia.org/resource/Chevreuse","Chevreuse","Chevrotins","Chevrotins","78160"
"http://fr.dbpedia.org/resource/Château-Gontier","Château-Gontier","Bazilicien","Bazilicien","53062"
"http://fr.dbpedia.org/resource/Château-Gontier","Château-Gontier","Bazilicien","Castelgontérien","53062"
"http://fr.dbpedia.org/resource/Château-Gontier","Château-Gontier","Bazilicien","Castrogontérien","53062"
"http://fr.dbpedia.org/resource/Château-Gontier","Château-Gontier","Castelgontérien","Bazilicien","53062"
"http://fr.dbpedia.org/resource/Château-Gontier","Château-Gontier","Castelgontérien","Castelgontérien","53062"
"http://fr.dbpedia.org/resource/Château-Gontier","Château-Gontier","Castelgontérien","Castrogontérien","53062"
"http://fr.dbpedia.org/resource/Château-Gontier","Château-Gontier","Castrogontérien","Bazilicien","53062"
"http://fr.dbpedia.org/resource/Château-Gontier","Château-Gontier","Castrogontérien","Castelgontérien","53062"
"http://fr.dbpedia.org/resource/Château-Gontier","Château-Gontier","Castrogontérien","Castrogontérien","53062"
"http://fr.dbpedia.org/resource/Châteaugiron","Châteaugiron","Castelgironnais","Castelgironnais","35069"
"http://fr.dbpedia.org/resource/Châtellerault","Châtellerault","Châtelleraudais","Châtelleraudais","86066"
"http://fr.dbpedia.org/resource/Châtenay-Malabry","Châtenay-Malabry","Châtenaisiens","Châtenaisiens","92019"
"http://fr.dbpedia.org/resource/Châtenois-les-Forges","Châtenois-les-Forges","Chauxois","Chauxois","90022"
"http://fr.dbpedia.org/resource/Chèvremont","Chèvremont","Chèvremontois","Chèvremontois","90026"
"http://fr.dbpedia.org/resource/Chéroy","Chéroy","Caroissiens","Caroissiens","89100"
"http://fr.dbpedia.org/resource/Chênehutte-Trèves-Cunault","Chênehutte-Trèves-Cunault","Chênehuttois","Chênehuttois","49094"
"http://fr.dbpedia.org/resource/Chênehutte-Trèves-Cunault","Chênehutte-Trèves-Cunault","Chênehuttois","Cunaldiens","49094"
"http://fr.dbpedia.org/resource/Chênehutte-Trèves-Cunault","Chênehutte-Trèves-Cunault","Chênehuttois","Trèvois","49094"
"http://fr.dbpedia.org/resource/Chênehutte-Trèves-Cunault","Chênehutte-Trèves-Cunault","Cunaldiens","Chênehuttois","49094"
"http://fr.dbpedia.org/resource/Chênehutte-Trèves-Cunault","Chênehutte-Trèves-Cunault","Cunaldiens","Cunaldiens","49094"
"http://fr.dbpedia.org/resource/Chênehutte-Trèves-Cunault","Chênehutte-Trèves-Cunault","Cunaldiens","Trèvois","49094"
"http://fr.dbpedia.org/resource/Chênehutte-Trèves-Cunault","Chênehutte-Trèves-Cunault","Trèvois","Chênehuttois","49094"
"http://fr.dbpedia.org/resource/Chênehutte-Trèves-Cunault","Chênehutte-Trèves-Cunault","Trèvois","Cunaldiens","49094"
"http://fr.dbpedia.org/resource/Chênehutte-Trèves-Cunault","Chênehutte-Trèves-Cunault","Trèvois","Trèvois","49094"
"http://fr.dbpedia.org/resource/Cluny_(Saône-et-Loire)","Cluny (Saône-et-Loire)","Clunisois","Clunisois","71137"
"http://fr.dbpedia.org/resource/Cocurès","Cocurès","Cocuréléens","Cocuréléens","48050"
"http://fr.dbpedia.org/resource/Collonges-la-Rouge","Collonges-la-Rouge","Collongeois(es)","Collongeois","19057"
"http://fr.dbpedia.org/resource/Colombey-les-Deux-Églises","Colombey-les-Deux-Églises","Colombéens","Colombéens","52140"
"http://fr.dbpedia.org/resource/Colomiers","Colomiers","Columérins, Columérinnes","Columérins, Columérinnes","31149"
"http://fr.dbpedia.org/resource/Combreux","Combreux","Combreusiens","Combreusiens","45101"
"http://fr.dbpedia.org/resource/Condom_(Gers)","Condom (Gers)","Condomois","Condomois","32107"
"http://fr.dbpedia.org/resource/Condé-sur-Sarthe","Condé-sur-Sarthe","Condéens","Condéens","61117"
"http://fr.dbpedia.org/resource/Conségudes","Conségudes","Conségudois","Conségudois","06047"
"http://fr.dbpedia.org/resource/Corcieux","Corcieux","Forfelet / Forfelaise","Forfelet / Forfelaise","88115"
"http://fr.dbpedia.org/resource/Cordes-sur-Ciel","Cordes-sur-Ciel","Cordais","Cordais","81069"
"http://fr.dbpedia.org/resource/Cornebarrieu","Cornebarrieu","Cornebarriens, Cornebarriennes","Cornebarriens, Cornebarriennes","31150"
"http://fr.dbpedia.org/resource/Coudes","Coudes","Coudois","Coudois","63121"
"http://fr.dbpedia.org/resource/Courcelles_(Territoire_de_Belfort)","Courcelles (Territoire de Belfort)","Courcellois","Courcellois","90027"
"http://fr.dbpedia.org/resource/Courgoul","Courgoul","Courgoulois","Courgoulois","63122"
"http://fr.dbpedia.org/resource/Courgoul","Courgoul","Courgoulois","Courgouloises","63122"
"http://fr.dbpedia.org/resource/Courgoul","Courgoul","Courgouloises","Courgoulois","63122"
"http://fr.dbpedia.org/resource/Courgoul","Courgoul","Courgouloises","Courgouloises","63122"
"http://fr.dbpedia.org/resource/Courlon-sur-Yonne","Courlon-sur-Yonne","Courlonnais","Courlonnais","89124"
"http://fr.dbpedia.org/resource/Courpière","Courpière","Courpièrois","Courpièrois","63125"
"http://fr.dbpedia.org/resource/Courson-les-Carrières","Courson-les-Carrières","Coursonnais","Coursonnais","89125"
"http://fr.dbpedia.org/resource/Courtelevant","Courtelevant","Courtelevanais","Courtelevanais","90028"
"http://fr.dbpedia.org/resource/Courtois-sur-Yonne","Courtois-sur-Yonne","Courtoisiens","Courtoisiens","89127"
"http://fr.dbpedia.org/resource/Cozes","Cozes","Cozillons","Cozillons","17131"
"http://fr.dbpedia.org/resource/Cravanche","Cravanche","Cravanchois","Cravanchois","90029"
"http://fr.dbpedia.org/resource/Cravant_(Yonne)","Cravant (Yonne)","Cravantais","Cravantais","89130"
"http://fr.dbpedia.org/resource/Crazannes","Crazannes","Crazannais","Crazannais","17134"
"http://fr.dbpedia.org/resource/Croissy-sur-Seine","Croissy-sur-Seine","Croissillons","Croissillons","78190"
"http://fr.dbpedia.org/resource/Croix_(Territoire_de_Belfort)","Croix (Territoire de Belfort)","Croyens","Croyens","90030"
"http://fr.dbpedia.org/resource/Cruas","Cruas","Cruassiens, Cruassiennes","Cruassiens, Cruassiennes","07076"
"http://fr.dbpedia.org/resource/Cubières_(Lozère)","Cubières (Lozère)","Cubiériens","Cubiériens","48053"
"http://fr.dbpedia.org/resource/Cudot","Cudot","Cudotiens","Cudotiens","89133"
