"location", "name", "demonym", "inseeCode"
"http://dbpedia.org/resource/Entremont,_Haute-Savoie", "Entremont (Haute-Savoie)", "Entremontains", 74110
"http://dbpedia.org/resource/Entrevernes", "Entrevernes", "Entrevernains", 74111
"http://dbpedia.org/resource/Erceville", "Erceville", "Ercevillois", 45135
"http://dbpedia.org/resource/Killem", "Killem", "Killemois", 59326
"http://dbpedia.org/resource/Malicorne-sur-Sarthe", "Malicorne-sur-Sarthe", "Malicornais, Malicornaise", 72179
"http://dbpedia.org/resource/Manigod", "Manigod", "Manigodins / Manigodines", 74160
"http://dbpedia.org/resource/Mansigné", "Mansigné", "Mansignéen, Mansignéenne", 72182
"http://dbpedia.org/resource/Mantilly", "Mantilly", "Mantillois", 61248
"http://dbpedia.org/resource/Manzat", "Manzat", "manzatois ou manzatous", 63206
"http://dbpedia.org/resource/Marans,_Maine-et-Loire", "Marans (Maine-et-Loire)", "Marantais, Marantaise", 49187
"http://dbpedia.org/resource/Marcellaz-Albanais", "Marcellaz-Albanais", "Marcellaziens", 74161
"http://dbpedia.org/resource/Marchais,_Aisne", "Marchais (Aisne)", "Marchaisiens", 2457
"http://dbpedia.org/resource/Marcilly,_Manche", "Marcilly (Manche)", "Marcillais", 50290
"http://dbpedia.org/resource/Marcilly-en-Villette", "Marcilly-en-Villette", "Marcillois", 45193
"http://dbpedia.org/resource/Marcé", "Marcé", "Marcéen, Marcéenne", 49188
"http://dbpedia.org/resource/Mardeuil", "Mardeuil", "Mardouillats, Mardouillates", 51344
"http://dbpedia.org/resource/Mardié", "Mardié", "Mardésiens", 45194
"http://dbpedia.org/resource/Mareau-aux-Prés", "Mareau-aux-Prés", "Mareprésiens", 45196
"http://dbpedia.org/resource/Mareil-sur-Loir", "Mareil-sur-Loir", "Mareillais, Mareillaise", 72185
"http://dbpedia.org/resource/Maresché", "Maresché", "Mareschéen, Mareschéenne", 72186
"http://dbpedia.org/resource/Margueray", "Margueray", "Margueriais", 50291
"http://dbpedia.org/resource/Marie,_Alpes-Maritimes", "Marie (Alpes-Maritimes)", "Mariols", 6080
"http://dbpedia.org/resource/Marigné", "Marigné", "Marignéen, Marignéenne", 49189
"http://dbpedia.org/resource/Marigné-Laillé", "Marigné-Laillé", "Marigéen, Marigéenne", 72187
"http://dbpedia.org/resource/Marlens", "Marlens", "Merlinois / Merlinoises", 74167
"http://dbpedia.org/resource/Marly,_Moselle", "Marly (Moselle)", "Marliens", 57447
"http://dbpedia.org/resource/Marnaz", "Marnaz", "Marnerot / Marnerotte", 74169
"http://dbpedia.org/resource/Marolles-lès-Saint-Calais", "Marolles-lès-Saint-Calais", "Marollais, Marollaise", 72190
"http://dbpedia.org/resource/Marollette", "Marollette", "Marollettin, Marollettine", 72188
"http://dbpedia.org/resource/Martigné-Briand", "Martigné-Briand", "Martinéen, Martinéenne", 49191
"http://dbpedia.org/resource/Mâle,_Orne", "Mâle (Orne)", "Mâlois", 61246
"http://dbpedia.org/resource/Mégevette", "Mégevette", "Mégevans", 74174
"http://dbpedia.org/resource/Ménestreau-en-Villette", "Ménestreau-en-Villette", "Ménestréens", 45200
"http://dbpedia.org/resource/Méon", "Méon (Maine-et-Loire)", "Méonais, Méonaise", 49202
"http://dbpedia.org/resource/Mérinville", "Mérinville", "Melleroysiens", 45201
"http://dbpedia.org/resource/Méteren", "Méteren", "Méterennois", 59401
"http://dbpedia.org/resource/Mézeray,_Sarthe", "Mézeray (Sarthe)", "Mézeréen, Mézeréenne", 72195
"http://dbpedia.org/resource/Mézières-en-Gâtinais", "Mézières-en-Gâtinais", "Macériens", 45205
"http://dbpedia.org/resource/Mézières-lez-Cléry", "Mézières-lez-Cléry", "Macériens", 45204
"http://dbpedia.org/resource/Mûrs-Erigné", "Mûrs-Erigné", "Éri-mûrois, Éri-mûroises", 49223
"http://dbpedia.org/resource/Nancray-sur-Rimarde", "Nancray-sur-Rimarde", "Nancréens", 45220
"http://dbpedia.org/resource/Nanterre", "Nanterre", "Nanterriens", 92050
"http://dbpedia.org/resource/Narbonne", "Narbonne", "Narbonnaise", 11262
"http://dbpedia.org/resource/Narbonne", "Narbonne", "Narbonnese", 11262
"http://dbpedia.org/resource/Nay,_Manche", "Nay (Manche)", "Nayons", 50368
"http://dbpedia.org/resource/Neauphe-sous-Essai", "Neauphe-sous-Essai", "Néalphins", 61301
"http://dbpedia.org/resource/Nesploy", "Nesploy", "Nesployois", 45223
"http://dbpedia.org/resource/Neuf-Berquin", "Neuf-Berquin", "Neuf-Berquinois", 59423
"http://dbpedia.org/resource/Neufchâtel-en-Saosnois", "Neufchâtel-en-Saosnois", "Neufchâtellois, Neufchâtelloise", 72215
"http://dbpedia.org/resource/Neuilly-sur-Eure", "Neuilly-sur-Eure", "Neuillois", 61305
"http://dbpedia.org/resource/Neuillé", "Neuillé", "Neuilléen, Neuilléenne", 49224
"http://dbpedia.org/resource/Neuvecelle", "Neuvecelle", "Neuvecellois / Neuvecelloises", 74200
"http://dbpedia.org/resource/Neuville-aux-Bois", "Neuville-aux-Bois (Loiret)", "Neuvillois", 45224
"http://dbpedia.org/resource/Neuville-sur-Sarthe", "Neuville-sur-Sarthe", "Neuvillois, Neuvilloise", 72217
"http://dbpedia.org/resource/Neuvy-en-Mauges", "Neuvy-en-Mauges", "Neuvillois, Neuvilloise", 49225
"http://dbpedia.org/resource/Neuvy-en-Sullias", "Neuvy-en-Sullias", "Neuvysulliens", 45226
"http://dbpedia.org/resource/Nevoy", "Nevoy", "Noveltins", 45227
"http://dbpedia.org/resource/Peillon", "Peillon", "Peillonnais", 6092
"http://dbpedia.org/resource/Pellouailles-les-Vignes", "Pellouailles-les-Vignes", "Pellouaillais, Pellouaillaise", 49238
"http://dbpedia.org/resource/Peltre", "Peltre", "Peltrois", 57534
"http://dbpedia.org/resource/Peray", "Peray", "Perayen, Perayenne", 72233
"http://dbpedia.org/resource/Peray", "Peray", "Peréen, Peréenne", 72233
"http://dbpedia.org/resource/Percy,_Manche", "Percy (Manche)", "Percyais", 50393
"http://dbpedia.org/resource/Perpignan", "Perpignan", "Perpignanais", 66136
"http://dbpedia.org/resource/Pezé-le-Robert", "Pezé-le-Robert", "Pezéen, Pezéenne", 72234
"http://dbpedia.org/resource/Phalsbourg", "Phalsbourg", "phalsbourgeois", 57540
"http://dbpedia.org/resource/Pierlas", "Pierlas", "Pierlassois", 6096
"http://dbpedia.org/resource/Pierre-Bénite", "Pierre-Bénite", "Pierre-Bénitains", 69152
"http://dbpedia.org/resource/Pierreville,_Manche", "Pierreville (Manche)", "Pierrevillais", 50401
"http://dbpedia.org/resource/Pierrevillers", "Pierrevillers", "Pierrevillois, Pierrevilloise", 57543
"http://dbpedia.org/resource/Pincé", "Pincé (Sarthe)", "Pincéen, Pincéenne", 72236
"http://dbpedia.org/resource/Pinsot", "Pinsot", "Pinsotins / Pinsotines", 38306
"http://dbpedia.org/resource/Pirmil", "Pirmil", "Pirmilien, Pirmilienne", 72237
"http://dbpedia.org/resource/Pitgam", "Pitgam", "Pitgamois", 59463
"http://dbpedia.org/resource/Plesnois", "Plesnois", "Plesnoissiens, Plesnoissiennes", 57546
"http://dbpedia.org/resource/Poilley,_Manche", "Poilley (Manche)", "Polucéens", 50407
"http://dbpedia.org/resource/Poilly-lez-Gien", "Poilly-lez-Gien", "Polisson", 45254
"http://dbpedia.org/resource/Poillé-sur-Vègre", "Poillé-sur-Vègre", "Poilléen, Poilléenne", 72239
"http://dbpedia.org/resource/Poinson-lès-Nogent", "Poinson-lès-Nogent", "Poinsonnais, Poinsonnaises", 52396
"http://dbpedia.org/resource/Poisy", "Poisy", "Poisilliens", 74213
"http://dbpedia.org/resource/Poleymieux-au-Mont-d'Or", "Poleymieux-au-Mont-d'Or", "Poleymoriot", 69153
"http://dbpedia.org/resource/Pontigné", "Pontigné", "Pontatinacusain, Pontatinacusainne", 49245
"http://dbpedia.org/resource/Pontvallain", "Pontvallain", "Vallipontain, Vallipontaine", 72243
"http://dbpedia.org/resource/Portbail", "Portbail", "Portbaillais", 50412
"http://dbpedia.org/resource/Possesse", "Possesse", "Possessiens", 51442
"http://dbpedia.org/resource/Pouzolles", "Pouzolles", "Pouzollais", 34214
"http://dbpedia.org/resource/Pradelles,_Nord", "Pradelles (Nord)", "Pradellois", 59469
"http://dbpedia.org/resource/Prauthoy", "Prauthoy", "Prauthoyens, Prauthoyennes", 52405
"http://dbpedia.org/resource/Prayssac", "Prayssac", "Prayssacois", 46225
"http://dbpedia.org/resource/Pressigny-les-Pins", "Pressigny-les-Pins", "Pressigniens, Pressigniennes", 45257
"http://dbpedia.org/resource/Pringy,_Haute-Savoie", "Pringy (Haute-Savoie)", "Prinniaciens", 74217
"http://dbpedia.org/resource/Pringy,_Haute-Savoie", "Pringy (Fribourg)", "Prinniaciens", 74217
"http://dbpedia.org/resource/Pruillé", "Pruillé", "Pruilléen, Pruilléenne", 49251
"http://dbpedia.org/resource/Pruillé-l'Éguillé", "Pruillé-l'Éguillé", "Pruilléen ou Lostre", 72248
"http://dbpedia.org/resource/Pruillé-le-Chétif", "Pruillé-le-Chétif", "Pruilléen, Pruilléenne", 72247
"http://dbpedia.org/resource/Précigné", "Précigné", "Précignéens", 72244
"http://dbpedia.org/resource/Précorbin", "Précorbin", "Praticorbiniens", 50414
"http://dbpedia.org/resource/Préfontaines", "Préfontaines", "Pratifontains", 45255
"http://dbpedia.org/resource/Prépotin", "Prépotin", "Prépotinois", 61338
"http://dbpedia.org/resource/Présilly,_Haute-Savoie", "Présilly (Haute-Savoie)", "Présilliens / Présilliennes", 74216
"http://dbpedia.org/resource/Préval", "Préval", "Prévalois, Prévaloise", 72245
"http://dbpedia.org/resource/Prévelles", "Prévelles", "Prévellois, Prévelloise", 72246
"http://dbpedia.org/resource/Publier", "Publier", "Publiérains / Amphionnais", 74218
"http://dbpedia.org/resource/Quaëdypre", "Quaëdypre", "Quaëdyprois, Quaëdyproises", 59478
"http://dbpedia.org/resource/Querqueville", "Querqueville", "Querquevillais", 50416
"http://dbpedia.org/resource/Querré", "Querré", "Queréen, Queréenne", 49254
"http://dbpedia.org/resource/Quettetot", "Quettetot", "Quettetotais", 50418
"http://dbpedia.org/resource/Quiers-sur-Bézonde", "Quiers-sur-Bézonde", "Quierois", 45259
"http://dbpedia.org/resource/Quintal,_Haute-Savoie", "Quintal (Haute-Savoie)", "Quintalis / Quintalise", 74219
"http://dbpedia.org/resource/Rablay-sur-Layon", "Rablay-sur-Layon", "Rablayen", 49256
"http://dbpedia.org/resource/Rablay-sur-Layon", "Rablay-sur-Layon", "et Rablayenne", 49256
"http://dbpedia.org/resource/Rahay", "Rahay", "Rahaysien, Rahaysienne", 72250
"http://dbpedia.org/resource/Rampan", "Rampan", "Rampanais", 50423
"http://dbpedia.org/resource/Randonnai", "Randonnai", "Randonéens", 61343
"http://dbpedia.org/resource/Rangecourt", "Rangecourt", "Rangecourtois, Rangecourtoises", 52416
"http://dbpedia.org/resource/Rançonnières", "Rançonnières", "Rancenais, Rancenaises", 52415
"http://dbpedia.org/resource/Warhem", "Warhem", "Warhemois", 59641
"http://dbpedia.org/resource/Wemaers-Cappel", "Wemaers-Cappel", "Wemaers-Cappelois", 59655
"http://dbpedia.org/resource/West-Cappel", "West-Cappel", "West-Cappelois", 59657
"http://dbpedia.org/resource/Caëstre", "Caëstre", "Caestrois", 59120
"http://dbpedia.org/resource/Celsoy", "Celsoy", "Chachots, Chachottes", 52090
"http://dbpedia.org/resource/Cepoy", "Cepoy", "Cepoyennes, Cepoyens", 45061
"http://dbpedia.org/resource/Cerdon,_Loiret", "Cerdon (Loiret)", "Cerdonnais", 45063
"http://dbpedia.org/resource/Cerisières", "Cerisières", "Cerisièrois, Cerisièroises", 52091
"http://dbpedia.org/resource/Cerisy-Belle-Étoile", "Cerisy-Belle-Étoile", "Ceriséens ou Estoliens", 61078
"http://dbpedia.org/resource/Cernex", "Cernex", "Cernexiens", 74052
"http://dbpedia.org/resource/Cernon,_Marne", "Cernon (Marne)", "Cernonnais, Cernonnaise", 51106
"http://dbpedia.org/resource/Cernusson", "Cernusson", "Cernussonais, Cernussonaise", 49057
"http://dbpedia.org/resource/Cessens", "Cessens", "Cessanais", 73062
"http://dbpedia.org/resource/Cevins", "Cevins", "Cévinois", 73063
"http://dbpedia.org/resource/Ceyrat", "Ceyrat", "Ceyratois", 63070
"http://dbpedia.org/resource/Chacé", "Chacé", "Chacéen, Chacéenne", 49060
"http://dbpedia.org/resource/Chaingy", "Chaingy", "Cambiens", 45067
"http://dbpedia.org/resource/Challain-la-Potherie", "Challain-la-Potherie", "Chalainois, Chalainoise", 49061
"http://dbpedia.org/resource/Challes,_Sarthe", "Challes (Sarthe)", "Challois, Challoise", 72053
"http://dbpedia.org/resource/Challes-les-Eaux", "Challes-les-Eaux", "Challésien", 73064
"http://dbpedia.org/resource/Chalonnes-sous-le-Lude", "Chalonnes-sous-le-Lude", "Chalonnais, Chalonnaise", 49062
"http://dbpedia.org/resource/Chambellay", "Chambellay", "Cambolitain, Cambolitaine", 49064
"http://dbpedia.org/resource/Chambon-la-Forêt", "Chambon-la-Forêt", "Chambonnais - Chambonniots", 45069
"http://dbpedia.org/resource/Champ-Haut", "Champ-Haut", "Campo-Haltiens", 61088
"http://dbpedia.org/resource/Champ-Laurent", "Champ-Laurent", "Laurentaines, Laurentains", 73072
"http://dbpedia.org/resource/Champ-sur-Layon", "Champ-sur-Layon", "Champenais, Champenaise", 49066
"http://dbpedia.org/resource/Champagnac-la-Noaille", "Champagnac-la-Noaille", "Champagnacois", 19031
"http://dbpedia.org/resource/Champagné,_Sarthe", "Champagné", "Champagnéen, Champagnéenne", 72054
"http://dbpedia.org/resource/Champanges", "Champanges", "Champangeois", 74007
"http://dbpedia.org/resource/Champfleur", "Champfleur", "Champflorains", 72056
"http://dbpedia.org/resource/Champigné", "Champigné", "Champignéen, Champignéenne", 49065
"http://dbpedia.org/resource/Champosoult", "Champosoult", "Champosulfiens", 61089
"http://dbpedia.org/resource/Champoulet", "Champoulet", "Champoulois", 45070
"http://dbpedia.org/resource/Champteussé-sur-Baconne", "Champteussé-sur-Baconne", "Champteusséen, Champteusséenne", 49067
"http://dbpedia.org/resource/Champtocé-sur-Loire", "Champtocé-sur-Loire", "Champtocéen, Champtocéenne", 49068
"http://dbpedia.org/resource/Changé,_Sarthe", "Changé (Sarthe)", "Changéen, Changéenne", 72058
"http://dbpedia.org/resource/Chanoy", "Chanoy", "Chanoyens, Chanoyennes", 52106
"http://dbpedia.org/resource/Chanteau", "Chanteau", "Chanteausiens", 45072
"http://dbpedia.org/resource/Chantecoq", "Chantecoq", "Chantecoquois", 45073
"http://dbpedia.org/resource/Chanteheux", "Chanteheux", "Cantenois", 54116
"http://dbpedia.org/resource/Chanteloup-les-Bois", "Chanteloup-les-Bois", "Cantelupien, Cantelupienne", 49070
"http://dbpedia.org/resource/Chantenay-Villedieu", "Chantenay-Villedieu", "Chantenaysien, Chantenaysienne", 72059
"http://dbpedia.org/resource/Chanu", "Chanu", "Chanusiens", 61093
"http://dbpedia.org/resource/Chanzeaux", "Chanzeaux", "Chanzéen, Chanzéenne", 49071
"http://dbpedia.org/resource/Chapeiry", "Chapeiry", "Chapériens", 74061
"http://dbpedia.org/resource/Chapelon", "Chapelon", "Chapelonais", 45078
"http://dbpedia.org/resource/Charcé-Saint-Ellier-sur-Aubance", "Charcé-Saint-Ellier-sur-Aubance", "Charcéen, Charcéenne", 49078
"http://dbpedia.org/resource/Charmes-la-Côte", "Charmes-la-Côte", "Carpiniens", 54120
"http://dbpedia.org/resource/Charmont-en-Beauce", "Charmont-en-Beauce", "Charmontois", 45080
"http://dbpedia.org/resource/Charsonville", "Charsonville", "Charsonvillois", 45081
"http://dbpedia.org/resource/Chartrené", "Chartrené", "Chartrénéen, Chartrénéenne", 49079
"http://dbpedia.org/resource/Chassillé", "Chassillé", "Coquins, Coquine", 72070
"http://dbpedia.org/resource/Chassé,_Sarthe", "Chassé (Sarthe)", "Chasséin, Chasséine", 72069
"http://dbpedia.org/resource/Chaudefonds-sur-Layon", "Chaudefonds-sur-Layon", "Califontain, Califontaine", 49082
"http://dbpedia.org/resource/Chaudron-en-Mauges", "Chaudron-en-Mauges", "Caldéronnais, Caldéronnaise", 49083
"http://dbpedia.org/resource/Chauffourt", "Chauffourt", "Chauffourtois, Chauffourtoises", 52120
"http://dbpedia.org/resource/Chaufour-Notre-Dame", "Chaufour-Notre-Dame", "Calidofournien, Calidofournienne", 72073
"http://dbpedia.org/resource/Chaumont-d'Anjou", "Chaumont-d'Anjou", "Chaumontais, Chaumontaise", 49084
"http://dbpedia.org/resource/Chaussy,_Loiret", "Chaussy (Loiret)", "Calcédoniens", 45088
"http://dbpedia.org/resource/Chavagnes", "Chavagnes", "Chavagnais, Chavagnaise", 49086
"http://dbpedia.org/resource/Chavaignes", "Chavaignes", "Chavaignais, Chavaignaise", 49087
"http://dbpedia.org/resource/Chazé-Henry", "Chazé-Henry", "Chazéen, Chazéenne", 49088
"http://dbpedia.org/resource/Chazé-sur-Argos", "Chazé-sur-Argos", "Chazéen, Chazéenne", 49089
"http://dbpedia.org/resource/Cheffes", "Cheffes", "Cheffois, Cheffoise", 49090
"http://dbpedia.org/resource/Chemellier", "Chemellier", "Chemellois, Chemelloise", 49091
"http://dbpedia.org/resource/Chemiré-en-Charnie", "Chemiré-en-Charnie", "Chemiréens, Chemiréenne", 72074
"http://dbpedia.org/resource/Chemiré-le-Gaudin", "Chemiré-le-Gaudin", "Chemiréen, Chemiréenne", 72075
"http://dbpedia.org/resource/Chenay,_Sarthe", "Chenay (Sarthe)", "Cheneysien, Cheneysienne", 72076
"http://dbpedia.org/resource/Chenillé-Changé", "Chenillé-Changé", "Chinilien, Chinilienne", 49095
"http://dbpedia.org/resource/Chenu,_Sarthe", "Chenu", "Catonicien, Catonicienne", 72077
"http://dbpedia.org/resource/Cherreau", "Cherreau", "Cherreausien, Cherreausienne", 72081
"http://dbpedia.org/resource/Cherré,_Maine-et-Loire", "Cherré (Maine-et-Loire)", "Cheréen, Cheréenne", 49096
"http://dbpedia.org/resource/Cherré,_Sarthe", "Cherré (Sarthe)", "Cherréen, Cherréenne", 72080
"http://dbpedia.org/resource/Chessenaz", "Chessenaz", "Chesseniens", 74071
"http://dbpedia.org/resource/Chevannes,_Loiret", "Chevannes (Loiret)", "Chevannois", 45091
"http://dbpedia.org/resource/Chevillon-sur-Huillard", "Chevillon-sur-Huillard", "Chevillonnois", 45092
"http://dbpedia.org/resource/Chevilly,_Loiret", "Chevilly (Loiret)", "Chevillois", 45093
"http://dbpedia.org/resource/Cheviré-le-Rouge", "Cheviré-le-Rouge", "Cheviréen, Cheviréenne", 49097
"http://dbpedia.org/resource/Chevry,_Manche", "Chevry (Manche)", "Chevryais", 50134
"http://dbpedia.org/resource/Chevry-sous-le-Bignon", "Chevry-sous-le-Bignon", "Chevriots", 45094
"http://dbpedia.org/resource/Chilleurs-aux-Bois", "Chilleurs-aux-Bois", "Chilleurois", 45095
"http://dbpedia.org/resource/Chilly,_Haute-Savoie", "Chilly (Haute-Savoie)", "Chylliens", 74075
"http://dbpedia.org/resource/Donville-les-Bains", "Donville-les-Bains", "Donvillais", 50165
"http://dbpedia.org/resource/Dordives", "Dordives", "Dordivois", 45127
"http://dbpedia.org/resource/Doucelles", "Doucelles", "Doucellois, Doucelloise", 72120
"http://dbpedia.org/resource/Douchy,_Loiret", "Douchy (Loiret)", "Douchyssois", 45129
"http://dbpedia.org/resource/Doulcon", "Doulcon", "doulconais", 55165
"http://dbpedia.org/resource/Doussard", "Doussard", "Doussardiens", 74104
"http://dbpedia.org/resource/Draguignan", "Draguignan", "Dracénois", 83050
"http://dbpedia.org/resource/Drain,_Maine-et-Loire", "Drain (Maine-et-Loire)", "Drainois, Drainoise", 49126
"http://dbpedia.org/resource/Drincham", "Drincham", "Drinchamois", 59182
"http://dbpedia.org/resource/Dry,_Loiret", "Dry (Loiret)", "Dryssois", 45130
"http://dbpedia.org/resource/Ducey", "Ducey", "Ducéens", 50168
"http://dbpedia.org/resource/Duingt", "Duingt", "Dunois / Dunoises", 74108
"http://dbpedia.org/resource/Dun-sur-Meuse", "Dun-sur-Meuse", "dunois", 55167
"http://dbpedia.org/resource/Duneau", "Duneau", "Dunois, Dunoise", 72122
"http://dbpedia.org/resource/Dureil", "Dureil", "Dureillois, Dureilloise", 72123
"http://dbpedia.org/resource/Dénezé-sous-Doué", "Dénezé-sous-Doué", "Denezéen, Denezéenne", 49121
"http://dbpedia.org/resource/Dénezé-sous-le-Lude", "Dénezé-sous-le-Lude", "Denezéen, Denezéenne", 49122
"http://dbpedia.org/resource/Eaux-Bonnes", "Eaux-Bonnes", "Eaux-Bonnais, Eaux-Bonnaises", 64204
"http://dbpedia.org/resource/Ebblinghem", "Ebblinghem", "Ebblinghemois", 59184
"http://dbpedia.org/resource/Sillingy", "Sillingy", "Sillingiens", 74129272
"http://dbpedia.org/resource/Sillé-le-Guillaume", "Sillé-le-Guillaume", "Silléens", 72334
"http://dbpedia.org/resource/Sillé-le-Philippe", "Sillé-le-Philippe", "Silléen, Silléenne", 72335
"http://dbpedia.org/resource/Sion-les-Mines", "Sion-les-Mines", "Sionnaises, Sionnais", 44197
"http://dbpedia.org/resource/Siouville-Hague", "Siouville-Hague", "Siouvillais", 50576
"http://dbpedia.org/resource/Socx", "Socx", "Socxois", 59570
"http://dbpedia.org/resource/Soubès", "Soubès", "Soubésiens", 34304
"http://dbpedia.org/resource/Soudan,_Loire-Atlantique", "Soudan (Loire-Atlantique)", "Soudanaises, Soudanais", 44199
"http://dbpedia.org/resource/Souillé", "Souillé", "Souilléen, Souilléenne", 72338
"http://dbpedia.org/resource/Soulaines-sur-Aubance", "Soulaines-sur-Aubance", "Soulainois, Soulainoise", 49338
"http://dbpedia.org/resource/Soulaire-et-Bourg", "Soulaire-et-Bourg", "Soleirébourgien, Soléirébourgienne", 49339
"http://dbpedia.org/resource/Souligné-Flacé", "Souligné-Flacé", "Soulignéen, Soulignéenne", 72339
"http://dbpedia.org/resource/Souligné-sous-Ballon", "Souligné-sous-Ballon", "Soulignéen, Soulignéenne", 72340
"http://dbpedia.org/resource/Soulitré", "Soulitré", "Solutréen, Solutréenne", 72341
"http://dbpedia.org/resource/Soulvache", "Soulvache", "Soulvachaises, Soulvachais", 44200
"http://dbpedia.org/resource/Souvigné-sur-Sarthe", "Souvigné-sur-Sarthe", "Solviniacois, Solviniacoises", 72343
"http://dbpedia.org/resource/Souvigné-sur-Sarthe", "Souvigné-sur-Sarthe", "Souvignéen, Souvignéenne", 72343
"http://dbpedia.org/resource/Spay,_Sarthe", "Spay (Allemagne)", "Spayen, Spayenne", 72344
"http://dbpedia.org/resource/Spay,_Sarthe", "Spay (Sarthe)", "Spayen, Spayenne", 72344
"http://dbpedia.org/resource/Berfay", "Berfay", "Berfaysien, Berfaysienne", 72032
"http://dbpedia.org/resource/Bernex,_Haute-Savoie", "Bernex (Haute-Savoie)", "Bernoland / Bernolande", 74033
"http://dbpedia.org/resource/Berre-les-Alpes", "Berre-les-Alpes", "Berrois", 6015
"http://dbpedia.org/resource/Bessé-sur-Braye", "Bessé-sur-Braye", "Besséen, Besséenne", 72035
"http://dbpedia.org/resource/Blanquefort,_Gironde", "Blanquefort (Gers)", "Blanquefortais", 33056
"http://dbpedia.org/resource/Blanquefort,_Gironde", "Blanquefort (Gironde)", "Blanquefortais", 33056
"http://dbpedia.org/resource/Blausasc", "Blausasc", "Blausascois", 6019
"http://dbpedia.org/resource/Bluffy", "Bluffy", "Bluffétien / Bluffétienne", 74036
"http://dbpedia.org/resource/Blèves", "Blèves", "Blévois, Blévoise", 72037
"http://dbpedia.org/resource/Blénod-lès-Toul", "Blénod-lès-Toul", "béléniens", 54080
"http://dbpedia.org/resource/Dadonville", "Dadonville", "Dadonvillois", 45119
"http://dbpedia.org/resource/Daillancourt", "Daillancourt", "Daillancourtois, Daillancourtoises", 52160
"http://dbpedia.org/resource/Dame-Marie,_Orne", "Dame-Marie (Orne)", "Dominomariens", 61142
"http://dbpedia.org/resource/Damelevières", "Damelevières", "Damelibairiens, Damelibairiennes", 54152
"http://dbpedia.org/resource/Damigny", "Damigny", "Damigniens", 61143
"http://dbpedia.org/resource/Dammarie-sur-Loing", "Dammarie-sur-Loing", "Dammariens", 45121
"http://dbpedia.org/resource/Dammartin-sur-Meuse", "Dammartin-sur-Meuse", "Dammartinois, Dammartinoises", 52162
"http://dbpedia.org/resource/Dampierre-en-Burly", "Dampierre-en-Burly", "Dampierrois", 45122
"http://dbpedia.org/resource/Dangeul", "Dangeul", "Dangeulois, Dangeuloise", 72112
"http://dbpedia.org/resource/Dangy", "Dangy", "Dangyais", 50159
"http://dbpedia.org/resource/Darvoy", "Darvoy", "Darvoisiens", 45123
"http://dbpedia.org/resource/Daumeray", "Daumeray", "Daumeréen, Daumeréenne", 49119
"http://dbpedia.org/resource/Degré", "Degré (Sarthe)", "Degréens, Degréenne", 72113
"http://dbpedia.org/resource/Ferrals-les-Montagnes", "Ferrals-les-Montagnes", "Ferralais", 34098
"http://dbpedia.org/resource/Fervaches", "Fervaches", "Fervachais", 50180
"http://dbpedia.org/resource/Fillé", "Fillé", "Filléen, Filléenne", 72133
"http://dbpedia.org/resource/Hoymille", "Hoymille", "Hoymillois", 59319
"http://dbpedia.org/resource/Huillé", "Huillé", "Huilléen, Huilléenne", 49159
"http://dbpedia.org/resource/Huisseau-sur-Mauves", "Huisseau-sur-Mauves", "Uxellois", 45167
"http://dbpedia.org/resource/Humes-Jorquenay", "Humes-Jorquenay", "Hûmois, Hûmoises", 52246
"http://dbpedia.org/resource/Huêtre", "Huêtre", "Huêtrais", 45166
"http://dbpedia.org/resource/Ingrandes,_Maine-et-Loire", "Ingrandes (Maine-et-Loire)", "Ingrandais, Ingrandaise", 49160
"http://dbpedia.org/resource/Ingré", "Ingré", "Ingréens", 45169
"http://dbpedia.org/resource/Intville-la-Guétard", "Intville-la-Guétard", "Intvillois", 45170
"http://dbpedia.org/resource/Isdes,_Loiret", "Isdes", "Isdois", 45171
"http://dbpedia.org/resource/Isômes", "Isômes", "Isômois, Isômoises", 52249
"http://dbpedia.org/resource/Nueil-sur-Layon", "Nueil-sur-Layon", "Nueillais, Nueillaise", 49232
"http://dbpedia.org/resource/Nuillé-le-Jalais", "Nuillé-le-Jalais", "Jalaisien, Jalaisienne", 72224
"http://dbpedia.org/resource/Nyoiseau", "Nyoiseau", "Nyoisien, Nyoisienne", 49233
"http://dbpedia.org/resource/Ochtezeele", "Ochtezeele", "Ochtezeelois", 59443
"http://dbpedia.org/resource/Oison", "Oison (Loiret)", "Oisonnais", 45231
"http://dbpedia.org/resource/Oisseau-le-Petit", "Oisseau-le-Petit", "Oxellois", 72225
"http://dbpedia.org/resource/Oizé", "Oizé", "Oizéen, Oizéenne", 72226
"http://dbpedia.org/resource/Omonville-la-Rogue", "Omonville-la-Rogue", "Omonvillais", 50386
"http://dbpedia.org/resource/Ondreville-sur-Essonne", "Ondreville-sur-Essonne", "Grenouillard", 45233
"http://dbpedia.org/resource/Oost-Cappel", "Oost-Cappel", "Oostcapellois", 59448
"http://dbpedia.org/resource/Ormes,_Loiret", "Ormes (Loiret)", "Ormois", 45235
"http://dbpedia.org/resource/Orval,_Manche", "Orval (Manche)", "Orvalais", 50388
"http://dbpedia.org/resource/Orville,_Loiret", "Orville (Loiret)", "Orvillois", 45237
"http://dbpedia.org/resource/Oudezeele", "Oudezeele", "Oudezeelois", 59453
"http://dbpedia.org/resource/Oudincourt", "Oudincourt", "Oudincourtois, Oudincourtoises", 52371
